V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
3,8,1,10,1,9,20,11,1,9,17,12,6,19,15,15,13,6,3,9,7,3,4,4,3,6,3,11,14,14,12,10,3,10,9,12,3,3,11,3,14,2,12,2,8,3,4,2,3,32
2,11,11,10,9,10,2,5,3,6,11,9,12,14,26,10,1,3,9,6,1,13,12,16,1,9,5,1,3,6,3,1,1,12,17,3,7,16,14,6,1,8,1,3,9,8,3,1,9,4
10,9,1,10,5,9,20,13,1,14,2,12,15,19,15,15,13,11,3,9,3,3,6,4,12,11,3,11,14,9,12,4,3,8,9,12,6,10,3,1,14,2,1,3,8,8,3,9,3,32
1,8,8,7,8,11,23,6,13,15,16,11,15,24,41,7,2,8,4,12,1,9,6,12,8,5,9,9,5,7,14,11,5,8,6,9,4,5,12,14,15,14,12,14,1,8,4,3,3,26
7,14,7,8,9,15,39,14,3,7,14,8,6,9,19,7,12,17,11,16,15,4,3,5,11,10,1,3,4,6,7,7,1,12,12,6,2,13,11,14,4,12,3,15,10,16,9,14,7,35
1,3,11,7,7,1,11,3,3,7,12,4,2,37,29,14,5,3,2,10,6,12,1,11,1,10,4,1,11,5,1,1,4,6,8,7,1,7,10,9,3,1,11,3,2,10,3,14,3,13
10,8,14,6,4,5,23,3,14,4,1,6,2,20,7,8,9,5,5,15,6,17,13,16,5,5,5,1,5,9,2,6,9,14,11,13,5,8,5,5,13,5,8,2,9,7,5,10,5,8
10,2,3,10,5,2,37,12,1,8,1,8,15,13,18,11,11,9,8,5,6,6,5,6,12,8,9,3,11,6,9,7,1,1,12,13,15,12,12,5,5,1,13,8,11,17,5,12,12,32
3,10,1,7,3,7,6,10,1,1,14,15,8,1,1,15,5,5,7,7,11,9,9,11,2,3,9,6,11,12,11,1,5,8,15,4,13,7,2,1,1,1,8,4,1,9,9,6,3,34
1,1,1,10,4,12,20,13,1,14,11,14,15,4,15,15,3,10,3,11,3,11,1,1,12,10,6,3,14,9,12,7,1,1,9,12,10,12,6,1,1,11,8,5,3,4,3,9,2,32
3,15,1,10,5,9,20,13,1,14,17,12,6,19,15,15,13,11,3,9,11,3,6,4,3,6,3,11,14,14,9,4,3,10,9,12,3,3,11,3,14,2,12,2,8,8,2,2,3,32
11,14,7,8,9,15,35,13,14,11,13,6,14,3,16,4,10,18,10,16,13,4,8,5,13,4,5,3,4,10,4,3,1,12,12,9,2,13,11,12,4,10,3,15,15,3,3,14,10,17
1,13,1,10,5,9,20,13,1,14,11,14,4,4,15,15,12,11,3,9,3,3,1,1,12,11,4,3,14,9,12,7,1,8,9,12,10,10,3,4,1,11,1,3,3,4,3,9,7,32
3,2,4,4,6,6,7,9,5,10,2,15,9,20,1,12,2,3,12,1,14,9,6,7,3,6,8,3,14,12,17,1,7,2,8,11,13,9,3,14,8,7,11,3,5,9,4,8,1,6
8,2,10,7,5,2,36,14,4,4,1,15,6,38,35,11,5,9,7,16,8,17,1,13,8,10,9,2,5,16,8,11,8,4,1,9,15,8,9,3,7,6,3,8,2,16,2,6,12,17
9,6,4,6,2,15,8,8,10,8,10,8,10,23,35,13,10,12,2,16,5,10,7,10,10,5,10,4,10,6,5,11,3,15,16,2,13,10,8,10,17,13,6,6,15,13,5,8,6,24
11,15,13,7,6,10,36,7,11,6,5,14,3,9,35,7,10,6,2,17,6,10,6,6,11,5,10,10,14,13,8,11,1,3,1,5,13,1,13,3,17,6,8,15,15,1,1,10,1,9
1,2,1,10,5,13,20,4,8,14,16,3,8,4,13,15,13,11,3,5,3,3,1,14,8,7,2,9,12,13,13,10,4,2,9,10,6,8,2,7,14,1,1,11,13,11,3,11,12,22
9,6,4,6,9,15,8,8,10,8,10,8,10,23,35,9,10,7,2,8,5,2,7,10,15,7,10,10,10,3,5,11,9,8,14,2,7,10,8,14,17,13,6,6,6,6,5,8,9,23
4,3,9,9,1,5,4,10,7,12,4,12,14,18,29,8,14,2,12,11,2,13,9,7,9,13,5,11,1,3,11,1,4,6,14,7,7,14,5,9,9,16,12,7,9,8,7,7,3,27
8,11,4,10,9,5,10,10,4,4,3,13,5,32,38,5,5,12,8,10,5,8,3,5,2,8,10,7,11,6,16,5,7,15,6,4,10,5,11,10,5,15,13,13,17,14,2,14,5,6
13,1,7,5,6,16,9,11,7,7,4,3,16,8,14,9,8,13,6,11,15,9,5,1,15,13,1,6,8,13,7,7,1,7,3,6,2,8,1,7,10,12,3,11,14,11,9,7,11,6
4,3,9,9,1,1,4,2,7,12,6,13,3,29,29,11,3,3,7,12,9,13,11,16,7,1,5,11,12,3,11,2,8,6,14,7,7,14,5,9,9,13,12,7,9,8,7,7,3,27
3,14,14,6,5,15,38,6,11,7,3,7,13,31,37,9,8,8,7,8,16,2,7,10,9,7,5,10,10,4,6,3,9,8,10,2,13,11,9,14,7,13,8,5,13,11,6,11,2,21
8,11,4,10,3,1,36,4,11,15,3,11,5,36,38,11,7,10,8,12,5,8,3,5,10,8,10,5,3,6,1,5,7,15,9,4,10,16,3,6,6,6,13,12,2,16,2,14,10,24
11,12,8,4,6,13,7,7,8,3,8,7,4,2,32,13,4,14,3,7,11,3,13,8,3,7,2,9,17,12,8,4,3,1,8,11,5,10,10,5,16,11,8,14,17,9,8,13,11,11
3,2,14,3,7,15,12,12,4,6,1,7,17,31,22,6,11,9,4,10,6,6,5,1,12,2,5,11,11,6,6,5,8,2,12,7,15,14,12,5,7,13,12,9,5,3,4,11,6,28
1,8,13,9,8,4,29,8,13,6,16,9,12,15,24,9,4,16,4,8,13,3,1,11,5,8,10,6,1,15,1,6,9,11,4,11,1,9,13,15,4,5,12,15,7,7,4,4,1,21
1,15,4,8,1,10,36,1,11,10,11,3,8,7,38,14,7,10,1,5,5,1,11,14,11,7,2,9,12,4,8,10,9,15,10,10,6,14,2,4,14,1,13,11,13,11,1,11,8,14
13,12,11,1,4,7,29,3,12,3,10,7,6,35,15,8,4,16,2,2,6,17,6,11,15,3,3,4,13,14,16,8,3,14,2,7,3,4,3,8,8,1,4,3,5,7,2,2,4,20
13,13,2,1,3,1,38,1,13,12,15,1,3,39,30,8,14,15,8,9,14,10,1,5,11,1,4,1,15,10,8,7,3,8,13,4,10,1,8,2,1,10,6,14,10,16,6,11,6,10
5,7,3,1,5,4,5,7,12,4,13,13,7,5,19,2,11,7,2,3,13,7,6,5,4,9,5,2,7,10,18,9,4,13,13,9,10,2,1,2,12,4,11,3,10,3,5,8,2,8
8,12,11,10,5,14,13,2,3,17,17,9,17,2,17,14,11,10,10,14,2,4,12,15,2,3,2,9,1,5,16,12,3,15,12,5,14,10,6,6,4,4,1,14,17,13,8,13,2,5
3,11,6,7,3,1,36,4,2,15,6,11,16,28,38,11,7,3,5,12,7,8,9,3,10,1,3,2,3,3,1,5,7,15,3,1,3,16,3,11,6,6,8,2,2,8,2,6,3,29
11,11,7,6,6,12,19,8,12,15,6,10,7,22,3,9,6,15,3,8,16,13,9,7,9,8,4,1,8,4,6,1,8,3,14,12,13,12,11,4,13,14,1,5,11,4,1,11,1,18
2,5,7,6,1,6,24,1,3,11,9,14,14,14,4,8,10,3,9,16,1,5,6,10,4,4,5,1,12,4,4,6,7,5,5,11,5,14,13,5,13,4,11,1,4,2,5,4,9,4
8,4,11,7,4,12,16,3,3,4,15,10,17,38,17,7,12,13,8,2,10,15,7,6,11,13,1,9,3,14,8,12,9,15,11,5,3,9,12,6,10,13,11,15,18,13,1,2,2,16
4,12,9,3,9,14,16,9,9,13,14,4,4,17,40,4,4,14,3,5,4,4,5,1,3,4,9,9,4,14,5,11,3,7,18,11,4,4,4,10,4,3,4,1,14,2,4,8,4,30
4,12,9,3,9,4,16,9,9,13,14,4,4,17,40,4,4,14,3,15,4,4,5,1,3,4,9,9,8,14,5,11,9,7,18,11,4,4,4,7,4,3,4,1,14,4,4,8,4,4
13,9,14,10,2,13,5,8,9,1,3,3,16,5,10,13,10,13,7,4,15,9,13,2,15,13,1,6,13,12,2,7,8,8,14,12,5,11,9,7,10,7,6,6,12,13,8,13,11,15
3,6,3,10,2,16,35,4,11,12,2,13,15,24,42,12,8,8,5,1,13,10,10,7,13,4,5,7,2,6,7,6,6,2,9,9,12,13,11,14,8,8,10,1,2,3,3,8,6,6
2,7,12,7,4,8,33,8,1,10,7,10,8,25,10,7,10,2,3,13,1,9,8,10,13,1,6,3,5,2,5,3,7,8,7,2,7,7,6,2,14,7,7,4,16,2,5,1,3,10
3,13,14,6,6,7,38,8,11,8,10,7,13,31,31,9,8,7,7,8,14,2,7,10,9,7,5,10,10,4,6,3,9,8,14,2,13,11,8,14,9,13,6,6,6,6,7,11,2,23
13,9,8,3,8,12,15,4,11,14,9,3,8,12,17,14,11,11,12,2,12,3,13,14,9,7,2,9,12,12,8,6,4,8,12,10,5,10,9,14,14,10,13,10,13,16,8,11,8,14
7,3,7,10,6,14,10,7,3,7,6,14,3,22,12,4,11,13,1,11,15,9,11,1,15,1,8,6,8,9,15,7,8,3,14,12,10,12,10,14,10,14,12,7,11,4,9,5,3,12
9,10,8,6,1,15,38,8,9,8,17,8,7,4,6,13,10,7,7,1,7,6,13,15,1,7,1,10,10,3,6,7,5,8,16,12,6,10,8,8,7,13,6,5,13,3,3,3,6,27
9,1,7,10,6,14,21,2,11,11,6,13,3,10,4,13,9,2,5,12,15,10,9,10,3,3,2,9,10,3,7,6,3,11,4,1,2,10,10,14,3,2,7,1,3,7,3,5,6,2
13,3,8,5,3,1,16,1,2,14,14,9,16,30,3,6,3,6,12,10,4,9,1,1,3,3,8,3,1,5,9,11,9,11,3,3,3,1,3,3,5,2,6,2,2,16,4,10,6,23
7,12,12,9,6,14,17,13,12,17,8,7,12,2,5,4,1,10,2,2,5,11,5,8,9,10,2,8,8,5,2,12,3,15,18,9,14,4,10,7,16,4,11,14,17,15,8,13,10,5
1,6,6,8,5,10,20,13,13,17,15,3,14,4,31,14,14,11,8,9,13,3,1,14,16,11,8,1,15,15,13,11,3,8,9,11,6,5,2,10,9,9,1,8,6,11,6,11,9,11
13,10,2,5,2,7,9,8,10,1,9,15,14,2,17,2,10,9,7,13,16,2,1,2,2,1,1,2,7,2,2,5,8,7,7,2,8,5,3,13,10,14,9,4,18,9,2,14,6,13
1,8,11,7,4,11,23,12,10,1,16,1,8,1,23,11,13,1,4,12,1,9,5,14,8,8,9,9,12,13,14,11,5,14,1,7,4,1,4,1,15,1,10,8,1,8,7,4,4,27
6,13,4,4,2,8,34,14,8,8,9,8,10,30,30,8,10,2,7,16,5,2,2,4,15,10,1,4,17,10,5,12,3,15,7,2,14,1,8,2,5,6,5,6,18,5,8,7,7,31
11,11,3,10,5,2,36,12,4,4,1,1,1,38,24,11,11,9,8,12,6,6,11,6,7,8,9,2,11,1,8,11,8,14,4,11,1,12,8,1,9,13,13,8,1,4,1,12,1,1
13,12,5,6,6,11,34,7,3,7,8,1,4,31,32,14,12,2,3,2,10,5,8,5,15,11,4,4,4,8,8,3,3,8,10,11,1,11,9,14,16,11,1,5,10,10,9,8,10,38
8,2,6,4,5,12,30,1,14,17,14,6,16,27,1,10,7,5,3,15,16,7,3,15,1,13,7,3,16,11,18,6,4,14,1,10,2,8,9,6,13,17,8,4,15,11,1,6,1,40
6,12,7,9,3,11,11,8,9,10,8,7,4,29,29,2,4,10,8,2,12,1,9,8,9,12,9,9,10,14,11,7,3,1,9,11,10,12,10,14,13,1,8,7,17,9,8,4,1,9
9,1,9,8,5,9,36,13,3,8,17,5,14,15,30,14,8,11,3,12,13,13,2,15,11,11,3,1,17,12,13,11,3,9,9,11,14,5,11,10,6,13,1,2,15,8,6,7,9,21
10,9,9,10,2,5,5,1,4,4,3,3,1,5,5,13,11,13,8,4,15,6,13,2,15,13,1,6,5,9,2,5,8,9,5,7,5,11,5,5,5,13,12,7,13,11,4,13,12,15
5,15,13,10,5,4,20,7,14,6,5,14,6,34,35,15,12,2,2,17,11,17,6,5,11,6,10,2,14,3,9,7,9,10,11,12,3,3,5,3,14,2,12,15,8,8,2,10,2,4
3,11,10,7,9,2,36,13,4,11,8,7,5,2,5,4,11,9,8,4,5,11,13,8,9,10,4,2,5,10,15,5,3,12,7,9,14,11,10,11,16,4,1,14,17,2,8,13,5,26
7,13,13,4,6,2,8,14,7,4,1,2,10,9,20,10,6,6,12,6,15,8,6,17,12,10,1,4,9,5,17,6,6,5,18,5,2,9,13,14,5,12,6,11,2,1,8,9,7,35
3,6,13,10,2,16,35,3,11,5,9,9,15,18,42,9,13,16,5,8,3,11,13,6,9,4,5,9,11,13,15,6,6,2,9,9,14,13,10,14,8,8,10,9,5,3,3,10,6,6
5,6,8,6,5,11,38,7,10,7,7,8,7,4,9,11,8,12,6,9,10,6,13,15,5,9,4,5,9,11,6,7,5,8,16,2,11,10,7,8,7,13,11,6,11,13,7,9,6,15
3,8,2,1,3,11,13,10,8,15,1,8,3,6,24,11,7,1,8,6,14,1,7,5,2,8,8,11,15,6,5,3,7,4,7,7,10,14,6,2,11,16,11,12,10,13,7,3,5,10
13,2,10,3,9,12,16,9,11,13,13,3,6,17,16,4,12,4,2,2,8,4,6,5,9,3,2,9,4,9,3,8,6,12,12,10,5,9,3,3,7,10,3,10,12,16,8,8,10,17
3,9,2,4,3,2,27,8,1,13,10,15,17,2,17,13,2,2,5,16,5,1,2,6,8,2,8,2,1,2,5,2,8,15,16,2,2,14,8,11,17,16,6,10,2,13,7,3,8,24
13,6,4,6,8,13,31,9,8,8,14,3,5,7,19,5,8,12,5,2,5,13,2,7,6,3,3,10,9,10,18,5,6,15,6,3,2,9,3,6,3,12,7,13,10,14,2,8,7,18
9,6,8,6,1,15,38,8,10,8,7,8,7,4,10,13,10,12,11,9,12,6,13,15,5,7,10,4,16,3,6,7,5,8,16,2,6,10,8,8,7,13,6,6,11,13,5,9,6,15
2,2,14,1,2,16,24,8,1,9,17,2,8,31,37,6,13,6,7,9,3,3,4,16,14,1,8,2,10,5,5,2,9,9,15,1,12,6,11,13,2,15,6,5,16,2,4,2,4,28
12,2,10,7,8,13,27,8,9,1,7,15,9,16,39,8,10,5,7,1,11,9,1,9,8,3,8,6,13,10,8,7,8,12,17,12,2,1,2,1,1,7,6,6,15,12,5,7,8,17
9,10,9,6,1,14,38,14,3,11,17,8,13,29,28,14,10,7,7,1,9,6,4,15,15,7,9,10,12,3,15,10,5,8,14,12,7,10,8,1,9,13,12,5,13,12,5,7,4,27
3,1,7,6,7,6,35,15,10,7,5,7,4,9,18,7,1,2,3,6,1,11,10,9,12,6,2,5,9,3,9,6,1,3,8,5,7,7,7,8,3,7,5,3,7,9,1,5,5,9
1,8,8,7,8,11,15,6,13,16,17,11,6,24,41,15,4,8,4,12,2,9,12,12,2,5,2,9,5,7,14,11,3,8,6,9,5,5,12,6,15,14,12,14,1,8,4,13,3,3
4,9,12,8,9,9,3,3,8,1,2,7,15,22,11,7,8,5,3,12,14,8,8,5,9,9,3,9,7,9,1,6,4,14,11,7,6,8,7,9,3,17,9,2,11,1,3,3,5,3
1,6,1,10,5,9,20,4,1,12,9,3,8,4,15,15,13,11,3,8,3,3,1,14,16,11,6,9,2,9,12,4,6,8,9,10,6,10,15,13,14,2,1,9,16,9,3,2,3,32
5,12,13,7,5,4,20,13,1,6,17,11,9,2,26,15,9,2,2,15,2,17,2,5,11,6,10,1,12,12,1,12,8,9,11,11,6,8,9,3,16,17,8,4,8,8,8,13,5,3
7,7,7,9,1,14,11,7,7,11,6,13,13,5,29,14,10,3,9,10,13,12,9,4,15,10,5,2,7,3,15,9,4,6,5,6,7,14,10,10,17,4,12,3,14,2,9,12,3,1
9,1,9,8,5,9,36,13,3,8,17,5,14,15,30,14,8,11,3,12,13,13,2,15,11,11,10,1,17,12,13,11,3,9,9,11,14,5,11,10,6,13,1,5,15,12,6,7,9,11
8,2,11,4,7,7,11,8,3,10,14,14,1,32,4,10,10,13,4,14,8,17,7,9,7,3,7,2,9,13,8,5,4,6,1,11,9,7,14,15,1,1,10,4,1,1,2,4,5,34
3,10,2,1,1,3,12,12,7,12,1,13,3,19,22,11,3,3,5,10,15,7,7,1,7,13,8,11,11,4,5,5,7,2,13,7,13,14,8,5,17,12,12,9,2,13,7,3,3,1
13,6,8,5,8,10,25,7,6,4,14,9,3,7,37,4,7,3,12,5,15,15,2,15,3,13,4,3,3,12,18,11,9,7,17,11,6,9,3,6,4,10,3,13,7,2,1,8,7,30
7,5,9,8,4,14,21,14,7,12,17,2,13,40,28,14,10,17,9,1,15,14,6,4,15,10,9,1,8,3,15,7,1,6,5,2,14,3,10,1,17,3,12,11,14,12,9,7,4,27
12,6,6,8,9,9,14,9,10,5,11,11,7,16,27,3,6,8,4,11,11,3,7,9,8,5,4,2,11,1,9,3,4,14,8,2,9,10,2,4,16,17,10,12,6,11,3,11,7,11
12,2,3,8,2,16,9,2,11,7,4,13,11,24,42,12,13,8,5,9,13,12,1,7,14,4,4,7,8,8,7,10,6,9,9,9,12,13,11,7,8,1,10,7,2,3,9,8,6,40
3,12,7,6,6,15,24,8,13,8,3,7,17,31,6,9,9,8,7,12,12,5,7,4,13,7,2,9,5,7,6,6,5,8,16,4,13,11,12,14,7,13,5,13,17,3,4,11,2,26
6,2,11,9,9,10,30,9,3,14,14,10,7,34,28,14,14,17,10,14,15,4,11,4,10,3,9,9,4,14,3,7,4,12,8,12,9,10,4,4,4,3,10,11,3,13,6,11,12,14
10,5,5,1,3,4,26,6,3,11,11,5,16,28,27,15,8,15,3,12,10,5,8,5,7,1,4,4,12,8,14,4,5,5,10,7,1,5,13,9,8,10,6,8,15,10,6,9,7,10
5,9,1,4,3,8,2,6,4,14,4,3,1,30,13,6,11,6,12,9,3,3,9,15,6,2,4,3,16,8,8,10,8,9,10,1,15,10,1,7,5,10,9,10,3,2,4,5,11,20
8,4,2,3,5,4,4,13,1,3,14,4,4,32,1,5,4,14,4,14,8,9,11,15,1,4,9,9,13,14,17,4,3,11,4,12,4,8,4,2,13,4,4,15,3,11,4,4,10,4
3,14,3,7,8,13,7,6,4,12,13,13,12,25,17,13,8,18,11,9,11,9,6,7,7,4,1,7,13,10,8,7,8,8,14,12,5,11,11,5,8,8,1,6,4,11,9,8,8,38
8,1,5,5,7,10,36,15,10,10,5,14,1,9,18,7,10,6,3,11,6,11,4,9,12,6,2,10,9,13,8,11,1,3,1,5,9,7,7,7,1,6,3,3,14,1,1,5,5,9
10,5,3,10,5,5,35,15,8,7,1,1,6,18,18,2,11,9,5,6,2,6,5,6,4,8,5,1,11,6,7,5,1,2,9,7,7,12,12,5,8,1,13,7,11,17,1,12,12,16
12,13,13,8,1,2,8,11,9,7,1,15,10,36,20,3,6,2,1,5,6,6,9,17,12,10,4,4,17,6,5,7,4,15,8,5,9,12,1,4,16,12,13,12,2,16,8,11,12,5
6,3,2,9,9,10,13,9,7,3,14,4,16,30,28,2,14,17,12,2,7,9,7,4,14,13,8,3,4,5,5,10,6,16,3,1,7,14,4,6,11,3,3,14,8,7,9,1,5,7
12,13,7,6,9,10,16,13,6,1,16,5,9,23,39,3,10,4,5,12,11,5,2,4,2,3,7,9,5,14,13,3,3,12,17,11,6,2,11,1,1,2,1,1,15,16,5,14,10,17
1,8,11,4,7,7,11,8,3,10,14,14,1,32,4,4,1,12,4,14,8,17,2,9,7,12,7,1,11,13,6,5,4,6,1,11,9,7,14,15,1,1,10,4,1,4,9,4,5,34
9,6,11,4,3,2,13,8,10,16,1,8,17,2,6,11,8,12,6,16,2,12,7,15,1,8,1,4,5,6,6,9,5,15,16,2,2,4,8,8,7,13,2,6,13,13,7,3,6,24
3,13,13,4,9,14,6,8,12,2,8,15,1,16,30,9,2,2,11,2,4,1,13,7,9,10,2,10,17,12,12,6,9,15,5,2,14,9,10,11,16,5,6,10,2,15,8,7,1,22
1,15,4,9,8,4,27,14,1,2,12,6,12,33,23,8,2,2,2,11,11,2,2,4,10,9,5,6,1,6,2,7,1,12,17,10,7,16,14,1,1,3,11,4,18,5,5,1,8,35
4,4,9,1,4,4,9,13,3,11,17,5,14,35,25,14,7,17,7,16,13,14,1,4,15,11,1,9,17,14,4,10,1,6,5,2,4,5,12,14,4,3,4,3,6,3,4,7,4,33
2,3,6,6,6,3,8,9,2,9,14,11,16,28,28,8,14,17,5,7,7,9,9,3,6,13,8,2,3,9,1,5,5,11,3,1,3,2,13,12,1,10,12,2,14,5,9,7,5,29
2,10,2,9,2,8,24,8,1,1,7,11,11,14,10,8,10,2,7,13,1,10,1,10,7,1,2,2,13,9,5,2,7,8,7,2,7,1,15,1,1,7,6,4,8,9,5,2,6,21
13,13,11,3,9,12,16,11,3,14,15,3,4,4,39,4,12,4,11,2,12,4,1,1,11,4,4,9,4,14,3,1,1,12,12,3,3,3,4,4,7,2,1,3,3,16,3,14,10,17
11,7,9,4,5,11,32,5,3,3,1,14,7,18,37,1,14,14,8,11,16,1,9,13,8,12,8,1,7,1,7,1,9,1,15,5,8,10,9,6,9,6,8,9,15,8,1,10,3,23
9,6,2,1,2,8,8,8,9,8,7,8,10,23,30,8,10,7,7,16,5,10,7,10,4,10,5,4,10,10,5,3,3,8,7,2,2,2,8,2,6,7,6,6,15,5,5,7,6,31
1,7,2,9,8,10,12,6,11,11,11,12,7,14,13,1,3,3,3,5,9,3,9,12,6,2,4,3,12,4,10,3,5,4,10,8,5,11,9,6,6,10,2,2,10,11,6,11,8,14
11,6,7,5,2,10,9,9,9,7,4,3,11,8,14,9,8,6,6,11,7,10,1,6,5,11,1,6,5,13,7,7,4,7,3,6,2,9,9,6,10,12,3,11,14,6,9,6,11,6
3,3,14,7,2,8,24,8,7,1,2,4,14,40,20,14,10,2,12,13,7,14,7,4,14,2,5,10,8,12,5,10,5,10,3,1,7,1,12,14,11,1,6,2,14,3,9,7,4,21
3,12,12,6,9,2,17,13,12,17,8,7,5,2,5,4,5,1,2,4,5,11,13,8,9,10,2,2,8,2,2,5,3,12,7,9,14,4,10,11,16,4,5,14,17,2,8,13,10,5
5,6,8,6,1,15,38,8,10,8,7,8,7,4,10,13,8,12,6,9,12,6,13,15,5,7,4,10,16,6,6,7,5,8,16,2,6,10,8,8,7,13,6,6,11,13,3,9,6,15
1,7,9,8,6,15,13,1,1,2,10,6,10,13,14,11,2,15,8,10,14,15,6,17,10,5,10,9,1,1,5,1,7,15,16,11,11,16,8,9,17,16,2,12,15,13,7,3,8,11
11,10,2,2,3,1,3,5,13,15,2,13,3,28,35,11,3,8,7,12,8,1,1,10,7,1,6,2,3,9,2,2,7,3,7,7,8,14,3,3,2,14,2,9,2,8,7,3,6,8
12,13,13,8,1,2,8,9,9,15,1,15,10,36,20,3,6,2,1,5,6,6,9,17,12,10,4,4,17,6,5,7,4,15,8,5,9,12,1,4,16,12,13,12,2,16,8,11,1,5
6,4,11,9,9,7,4,5,3,17,4,4,4,31,33,5,12,13,7,14,8,4,11,16,10,4,9,9,11,16,11,3,7,14,12,12,4,10,4,4,8,4,4,3,3,13,4,12,12,11
10,12,3,10,9,13,1,10,14,6,10,11,9,40,26,15,9,10,9,17,6,17,1,6,6,9,8,1,13,9,16,5,9,11,16,7,11,15,13,9,17,6,9,13,1,14,7,3,5,34
8,11,7,10,4,12,22,9,12,7,6,7,12,34,2,4,6,9,10,13,15,11,12,8,15,10,9,8,14,16,3,7,1,12,5,4,10,12,15,4,8,12,13,7,2,4,9,10,12,29
13,1,7,5,7,16,9,11,10,7,4,9,16,18,14,9,8,13,6,11,15,11,5,1,5,13,1,6,4,13,7,6,1,7,3,5,9,9,12,7,13,17,3,11,9,11,9,10,11,6
10,9,12,8,5,9,3,3,10,1,2,7,15,15,11,7,8,5,3,12,14,8,8,5,9,9,3,9,7,14,1,6,4,10,1,7,6,8,7,9,3,7,9,3,8,1,3,3,2,3
6,5,7,9,4,8,34,8,9,10,6,7,4,29,29,12,4,10,12,2,1,11,11,16,9,1,9,1,17,14,11,7,8,9,14,12,13,12,2,8,10,7,4,1,9,9,9,5,1,9
5,13,1,6,1,1,36,6,11,11,9,12,14,28,34,15,8,6,3,12,13,5,8,5,11,7,10,10,12,4,8,1,5,4,10,7,5,5,13,13,4,10,6,2,13,11,6,11,8,19
1,8,3,6,1,11,29,10,7,12,16,6,12,40,21,3,2,16,4,8,12,3,1,11,5,8,10,6,1,15,1,1,1,11,5,11,1,3,2,1,4,5,12,2,1,3,4,4,1,34
5,11,8,5,5,8,36,2,1,9,7,13,1,15,14,14,9,11,3,5,13,8,7,6,11,9,3,8,17,12,5,11,1,11,9,11,11,5,3,10,1,13,11,2,15,8,6,1,9,21
10,7,10,7,9,6,23,3,13,15,5,11,15,13,35,7,2,16,9,12,9,10,6,17,7,5,6,8,5,9,9,11,7,10,6,9,11,5,13,3,8,14,7,10,15,8,4,3,1,22
7,2,9,9,5,14,30,9,7,12,14,12,16,20,1,14,14,3,12,10,14,9,7,4,3,10,8,11,1,12,17,1,7,2,8,11,13,2,3,5,4,16,11,9,8,13,1,6,3,30
3,13,14,6,6,1,38,8,9,10,6,7,13,31,32,13,6,13,7,9,12,6,11,16,9,1,9,9,10,16,6,7,8,8,14,12,13,12,8,4,10,7,6,6,12,9,8,11,1,9
3,4,9,1,1,14,39,13,3,11,17,5,14,35,25,14,4,2,9,9,13,14,2,4,16,11,2,9,17,12,4,10,3,4,5,2,5,5,12,12,11,3,4,2,6,3,4,5,4,28
3,2,6,7,3,1,1,11,2,15,6,11,16,28,38,11,9,9,5,12,7,8,5,6,3,1,3,2,3,3,8,9,7,15,3,7,3,16,1,11,6,6,8,5,5,17,2,6,3,29
3,8,3,3,3,13,15,11,4,4,15,1,6,6,24,2,4,8,4,2,2,3,1,9,9,8,3,11,6,1,12,6,6,9,9,7,3,4,10,13,5,1,2,3,13,17,3,2,6,15
5,5,3,2,2,8,33,2,2,13,3,5,5,2,5,2,5,2,5,1,2,1,1,10,4,1,2,2,2,2,2,2,2,5,5,2,5,5,2,5,2,7,5,3,4,2,4,5,5,5
3,2,13,3,1,14,6,2,12,2,2,7,12,34,2,4,11,9,11,2,4,16,5,7,9,10,2,8,9,12,11,7,9,15,5,4,14,4,10,7,9,12,11,11,6,15,8,10,12,23
5,5,7,7,6,6,33,6,11,11,5,5,6,9,34,7,6,17,11,12,13,5,6,17,4,5,5,8,5,2,7,11,1,2,10,9,5,5,13,3,8,4,7,11,4,2,4,5,4,22
3,13,14,4,9,14,38,7,12,17,8,6,13,17,32,4,12,10,9,2,4,7,11,16,9,10,2,2,7,9,12,4,6,3,5,10,14,9,6,3,16,4,6,13,12,15,8,1,12,18
1,13,3,3,3,1,12,1,11,14,15,3,14,4,39,13,8,5,3,9,12,3,1,1,11,7,4,3,16,3,8,1,6,7,10,3,1,4,9,13,9,10,6,3,13,11,6,11,6,14
3,6,7,6,1,3,12,12,9,12,13,13,13,20,22,11,1,5,5,8,13,13,11,1,5,2,5,10,11,6,13,3,7,2,12,7,13,14,13,12,3,13,12,9,6,5,5,10,3,1
13,15,11,5,3,6,13,4,10,16,2,8,7,29,6,11,8,12,6,3,4,12,5,11,1,8,4,4,3,5,6,9,5,7,16,7,1,4,7,8,7,13,2,3,5,13,7,3,4,20
1,6,13,7,7,1,2,3,3,7,12,4,2,37,26,10,5,3,2,6,6,13,1,11,1,9,4,1,11,5,1,6,4,5,8,11,9,7,13,9,3,1,5,11,2,6,3,9,1,13
12,5,6,4,4,2,33,2,2,3,7,5,4,38,21,7,11,14,3,12,2,6,13,10,11,1,2,9,11,4,8,11,2,9,10,7,10,7,15,1,6,7,6,1,18,4,6,7,3,22
