V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
11,9,2,1,9,13,2,27,13,27,9,12,10,11,11,2,14,13,9,10,6,9,6,32,2,12,17,8,2,6,26,6,12,22,7,2,9,13,1,14,34,16,33,39,13,12,2,7,5,24
13,5,16,8,19,15,11,18,13,13,4,13,3,15,13,11,6,10,8,5,7,8,30,22,39,6,4,10,8,13,23,11,7,20,3,8,5,12,10,7,31,6,34,14,4,13,7,9,7,20
4,10,4,2,18,14,7,17,8,17,3,1,8,4,6,7,9,3,5,4,10,12,17,12,8,7,5,2,2,2,12,8,9,4,16,9,4,4,1,4,4,4,23,6,8,4,4,2,2,34
2,6,11,6,16,5,8,10,9,3,4,2,1,11,5,11,16,4,16,2,1,5,30,24,1,6,14,10,1,12,15,12,5,13,6,8,6,12,10,3,4,6,11,14,4,13,7,2,6,36
14,8,9,3,3,8,6,14,1,38,5,10,8,6,6,5,1,2,13,9,6,6,16,35,17,5,10,7,3,8,4,12,4,23,7,13,6,5,6,6,20,3,38,5,15,7,8,12,9,3
7,5,6,4,7,6,2,8,7,8,4,1,7,11,7,11,6,5,8,10,1,6,8,2,8,6,6,8,4,7,8,7,2,2,2,7,2,8,6,11,21,2,14,26,1,7,3,4,4,1
5,1,1,3,22,5,4,12,6,21,7,12,10,11,3,7,16,13,2,10,7,5,16,33,20,5,15,4,3,6,9,4,11,22,4,4,9,14,12,13,12,3,37,2,14,12,3,2,3,8
14,2,13,1,36,3,11,38,1,29,5,5,10,14,27,4,2,1,15,14,6,8,32,26,32,6,16,11,7,10,14,6,14,7,14,9,3,7,3,10,7,3,39,39,11,1,1,8,12,1
4,14,2,4,1,6,11,13,8,34,1,7,3,2,33,12,11,5,13,13,2,2,33,33,31,1,7,9,2,2,9,1,10,22,5,13,4,7,3,12,29,12,7,16,12,11,6,7,3,31
12,15,2,5,27,9,3,30,5,35,7,6,9,12,37,2,11,12,11,13,8,7,29,20,19,5,12,6,5,8,34,9,12,19,13,1,8,9,11,1,35,8,32,21,3,14,9,4,6,38
12,9,2,7,19,13,11,18,13,38,6,1,3,15,13,12,6,4,11,5,5,8,39,22,39,6,9,10,8,3,5,12,11,20,16,8,5,12,10,1,31,4,34,14,4,10,7,9,6,18
13,2,9,4,9,2,2,17,2,26,8,9,4,7,15,8,5,8,15,4,8,8,13,38,26,8,17,8,7,9,7,9,7,1,10,9,5,1,10,8,10,9,16,8,3,13,2,10,2,32
15,11,5,6,27,13,10,17,10,29,7,12,3,6,11,9,4,4,5,6,2,4,19,6,7,4,11,6,6,6,27,5,12,16,7,12,13,4,5,14,13,12,37,6,5,12,4,5,10,10
10,12,6,6,6,6,2,16,3,27,1,6,7,2,1,6,6,13,6,7,3,9,37,1,32,9,4,8,2,1,17,4,9,34,13,7,13,2,2,1,33,13,28,13,1,9,1,1,5,1
18,8,9,4,30,8,4,14,1,38,5,10,8,6,3,11,1,9,11,9,6,6,16,35,17,5,10,7,3,8,4,12,4,23,7,13,6,5,8,6,20,3,36,5,15,9,8,11,9,3
10,7,7,4,18,2,2,28,1,10,8,6,6,6,2,8,9,7,9,6,5,4,20,19,7,7,3,12,8,7,10,13,4,9,9,6,8,7,12,8,32,7,35,10,6,4,4,7,6,8
6,4,12,5,33,9,3,18,8,35,8,11,1,13,13,1,17,6,5,5,4,1,38,33,19,2,15,8,8,13,34,2,13,14,15,1,5,6,13,5,1,9,6,18,3,12,3,9,4,21
14,5,7,4,5,15,12,25,10,28,8,4,2,9,26,3,3,11,4,4,1,3,29,24,34,8,14,11,7,9,13,1,16,16,15,15,6,1,13,14,15,5,27,38,11,4,7,8,4,23
6,3,14,1,31,3,10,13,8,25,1,5,3,9,33,4,16,7,3,5,1,10,39,16,5,3,16,5,2,2,2,6,7,5,2,2,5,2,11,12,31,11,19,28,16,9,7,3,12,32
1,10,10,1,3,3,3,12,8,24,1,3,8,3,12,1,11,9,7,3,8,10,12,26,1,8,16,3,6,10,14,3,10,7,11,1,7,11,3,1,7,10,10,13,1,1,3,3,3,9
18,15,3,5,32,14,11,24,12,6,7,13,1,10,32,2,12,9,4,6,4,3,27,4,26,12,9,14,7,9,30,7,5,11,10,6,7,6,13,11,27,8,20,6,3,7,4,2,6,32
13,2,9,4,30,2,2,5,2,8,8,9,6,7,2,2,6,11,15,4,4,6,2,38,26,8,17,8,7,9,22,2,2,20,10,4,5,1,8,8,2,2,16,8,3,13,1,10,2,32
6,2,14,4,7,2,10,14,2,8,4,6,2,7,7,13,6,11,15,7,6,6,2,2,2,8,16,8,7,2,2,6,2,7,2,2,3,8,4,8,7,2,16,13,1,1,1,12,4,36
13,5,5,3,20,11,3,24,10,25,5,12,2,15,19,6,13,10,4,6,7,8,22,35,28,5,13,8,3,14,35,14,9,17,3,1,12,12,11,2,25,8,20,23,9,4,8,3,6,18
3,2,8,4,7,8,3,14,7,8,5,11,8,14,7,12,13,12,11,9,4,6,8,2,29,2,12,9,3,13,24,12,5,2,13,7,11,11,9,8,14,1,15,29,15,7,9,4,4,3
6,4,12,5,35,15,9,12,8,26,1,11,1,12,13,2,17,10,5,2,1,8,38,33,15,2,17,3,1,13,23,2,13,11,3,8,5,12,10,5,1,10,20,1,4,12,7,9,1,21
5,11,10,5,14,10,7,36,9,15,5,1,11,8,35,3,9,8,7,9,2,3,26,26,24,8,2,7,1,5,3,2,4,25,11,11,3,7,2,10,14,3,13,40,14,11,3,11,12,9
5,5,16,8,29,11,12,23,13,19,8,7,8,12,34,11,9,10,8,5,7,12,30,22,4,6,4,3,8,5,23,11,1,6,5,8,13,7,10,10,20,3,7,25,14,13,5,14,10,20
14,10,10,4,40,5,8,36,8,21,8,12,2,11,3,7,16,9,2,10,2,5,26,33,1,6,14,6,2,12,26,8,11,14,14,12,11,4,3,10,20,11,19,24,13,9,7,2,11,23
1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,6,1,1,1,1,4,1,1,1,5,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,3,32,1,1,3,1,1,5,1
10,4,9,4,10,9,3,36,6,18,7,8,9,12,16,3,9,1,11,4,6,3,31,16,18,8,17,14,3,9,24,4,5,30,5,10,3,4,8,1,17,5,22,29,9,4,9,11,4,9
7,13,11,1,28,3,3,38,4,24,5,5,10,8,27,4,2,1,7,3,7,13,35,26,32,11,16,11,4,10,30,6,14,25,14,1,3,10,3,2,5,3,39,2,11,3,1,3,12,1
9,9,1,4,5,6,9,6,13,38,7,1,4,1,6,3,9,6,2,13,7,2,12,5,6,8,5,6,8,7,34,8,10,24,3,12,10,8,2,6,8,4,37,9,12,10,6,2,3,39
4,9,5,4,41,15,8,25,6,17,8,1,2,6,6,7,15,12,8,5,2,6,8,39,6,10,5,2,2,2,27,8,15,35,16,12,4,4,5,4,32,16,18,6,8,2,4,2,11,34
10,2,9,4,30,8,7,34,2,30,8,2,6,14,2,4,13,1,15,4,5,6,21,13,18,8,14,16,7,9,22,6,7,30,14,7,13,5,8,8,19,2,31,34,11,2,7,8,4,17
6,9,6,4,6,6,2,16,3,7,1,6,7,6,1,6,6,2,7,7,3,6,38,1,32,2,4,8,2,9,16,8,10,34,9,7,2,2,6,1,9,7,2,35,1,7,1,1,5,1
3,8,5,4,41,4,8,7,8,36,5,7,6,13,8,12,8,8,5,13,6,11,28,15,27,2,7,9,6,4,9,8,4,10,12,1,11,5,3,5,31,12,20,31,16,7,8,7,7,19
4,5,13,2,29,2,2,17,5,6,3,1,5,12,38,7,9,5,4,4,10,8,15,12,30,7,11,10,7,9,32,2,2,30,11,9,4,4,1,7,33,2,16,6,11,4,4,8,2,36
12,16,9,4,1,9,2,31,13,3,7,7,3,12,22,7,9,6,6,10,6,5,28,35,24,8,17,13,3,9,7,9,1,30,15,14,7,3,8,6,17,2,26,25,9,2,5,6,8,13
15,10,4,6,9,15,9,27,1,26,7,8,8,5,36,11,17,1,10,11,1,1,23,25,13,12,14,9,5,7,33,5,6,25,11,2,13,13,3,1,22,16,33,27,12,2,9,5,5,37
11,12,10,1,32,11,13,23,3,19,1,6,1,2,11,11,8,13,2,8,2,12,10,1,14,12,4,10,2,15,12,14,7,31,16,7,13,11,8,3,19,6,34,15,14,13,8,8,10,20
1,16,14,4,23,14,3,6,8,18,2,11,3,12,37,3,11,3,11,3,6,14,29,32,11,3,17,13,6,8,20,3,1,19,5,1,7,14,10,1,35,10,17,4,3,12,8,6,6,25
6,3,14,5,34,11,13,24,14,23,5,12,9,4,10,10,3,8,4,2,6,12,18,10,4,11,3,7,5,12,28,12,9,10,2,8,5,3,4,1,25,2,36,33,9,9,1,7,9,32
13,3,3,1,11,3,3,35,5,23,3,3,8,13,17,13,12,9,2,3,5,1,41,36,35,8,12,2,7,8,6,6,10,7,14,5,3,14,3,1,7,3,19,13,10,1,1,14,10,21
13,8,9,6,13,3,3,20,2,28,8,6,8,16,12,11,17,2,11,1,9,6,35,23,19,8,4,3,4,1,22,3,4,16,13,2,9,11,11,8,28,9,27,32,7,6,1,4,5,22
10,10,16,4,12,11,9,17,2,8,2,7,4,7,30,9,15,11,10,6,1,14,30,31,7,8,13,3,6,9,22,13,2,23,3,15,9,3,4,4,28,2,16,19,16,12,2,12,11,7
1,1,10,1,22,2,7,26,1,15,5,10,9,1,28,10,2,13,7,8,6,9,18,30,17,9,11,7,5,12,17,13,9,13,11,4,1,5,13,5,28,2,1,13,11,9,3,1,1,27
1,10,3,1,28,3,3,12,8,24,1,3,8,3,12,10,11,12,7,3,8,10,12,29,31,2,16,3,6,6,14,3,10,35,11,9,8,11,3,1,35,10,22,5,1,1,3,3,12,9
15,12,13,3,37,14,6,25,6,34,5,1,8,5,39,11,4,5,15,14,4,12,17,25,37,12,5,15,3,10,33,16,14,23,16,13,12,15,8,9,23,8,2,6,11,2,9,12,11,16
7,2,7,3,8,2,7,12,11,5,5,8,10,8,21,5,2,7,9,11,8,6,13,27,38,12,2,7,2,10,35,8,6,25,8,9,2,7,12,2,21,3,8,2,14,3,5,12,7,9
9,16,3,3,20,5,13,20,6,38,3,5,7,7,26,7,2,6,13,12,4,4,6,14,20,5,15,3,4,7,18,5,14,2,2,13,2,8,6,11,8,5,3,7,15,7,1,6,5,30
6,4,12,2,16,14,10,18,13,24,1,12,1,15,16,2,15,6,12,10,2,3,40,33,23,2,17,8,7,13,18,2,13,29,2,6,5,6,13,12,15,8,20,18,12,12,7,8,4,29
15,15,2,2,32,4,1,23,3,19,7,13,1,6,10,5,4,8,8,6,2,12,19,22,38,1,6,2,6,2,36,14,1,16,8,12,8,10,5,2,13,4,37,2,2,13,6,4,10,15
18,16,16,4,38,8,7,26,2,19,8,2,3,7,28,11,2,6,15,14,2,12,2,22,11,1,16,6,8,13,30,5,1,13,10,3,1,3,10,2,26,12,11,15,11,6,4,14,1,40
6,1,14,7,10,4,1,22,5,36,1,7,3,13,33,4,3,7,3,5,6,11,39,19,28,7,7,15,6,2,28,9,7,5,12,1,5,4,12,12,31,9,32,10,8,10,5,7,3,32
11,8,1,6,32,13,12,30,10,33,5,12,3,1,11,11,2,13,16,11,1,8,19,38,14,12,10,10,8,15,31,15,9,33,8,9,7,10,1,9,27,6,37,32,15,8,8,3,5,20
14,5,9,2,29,15,12,26,10,28,8,4,5,11,34,9,13,3,4,4,5,8,32,24,28,12,1,7,7,9,30,7,1,16,14,6,4,5,8,7,15,2,27,26,11,4,8,14,4,17
9,4,1,5,39,6,9,16,6,35,7,10,9,15,5,7,9,5,2,7,8,3,23,16,23,9,15,13,7,11,17,5,8,29,13,4,13,13,2,3,33,13,2,18,2,9,9,11,13,38
14,6,7,7,9,10,11,8,10,25,5,4,3,9,26,4,4,4,3,14,1,12,32,31,34,11,1,7,6,10,7,1,16,4,11,15,10,1,5,14,1,12,27,38,5,11,2,14,9,10
5,10,7,7,39,10,6,36,7,20,5,8,9,16,14,10,9,1,7,9,2,9,31,26,13,9,15,7,3,10,28,4,14,25,7,9,3,5,10,6,20,11,39,2,6,1,3,11,12,6
6,1,14,5,31,4,10,13,5,36,1,7,3,13,33,12,11,7,3,5,6,14,39,19,23,2,9,15,6,2,26,9,7,5,12,5,5,3,12,12,31,9,28,10,7,10,5,7,3,32
11,16,13,5,25,13,2,31,13,3,6,7,10,11,2,10,14,3,6,10,7,5,26,32,1,2,2,13,5,12,7,13,11,8,9,14,9,15,6,10,34,2,1,39,13,6,2,6,8,4
14,13,16,6,28,12,11,38,5,19,8,1,10,7,12,11,6,4,8,14,5,13,32,22,11,4,6,16,1,13,30,3,10,16,7,6,6,2,10,2,5,12,27,26,10,6,1,14,5,5
6,2,13,1,36,14,11,38,1,36,5,11,10,14,34,4,9,1,7,7,9,6,32,1,32,6,4,7,7,6,14,6,8,7,11,9,3,7,1,10,7,3,39,1,14,1,1,8,12,1
12,12,4,2,37,5,8,11,8,11,6,2,4,11,35,3,3,13,6,7,4,12,26,40,22,6,12,6,8,12,13,16,4,4,13,5,1,15,12,5,26,4,40,23,8,10,9,12,9,24
11,16,14,5,23,7,1,9,3,22,2,12,10,11,37,2,8,3,3,7,6,14,6,32,11,6,17,13,1,13,9,8,1,18,7,9,6,11,11,10,35,8,17,36,3,10,7,6,6,24
12,12,4,2,37,6,3,28,3,22,3,6,8,2,9,11,3,5,10,7,5,12,17,7,14,2,7,2,2,15,12,16,9,4,16,7,13,7,8,9,19,15,40,23,12,2,8,10,9,20
5,10,4,2,8,10,7,36,8,15,5,8,9,8,35,3,9,1,7,7,2,6,31,26,9,1,2,7,2,10,14,4,14,25,11,11,3,7,12,10,14,3,39,2,14,1,5,11,12,9
6,6,8,2,7,8,10,15,10,33,5,4,8,7,7,13,13,5,3,5,10,6,32,2,29,1,4,7,7,2,31,6,16,7,13,11,3,11,9,7,15,1,27,37,14,11,7,13,4,28
13,11,4,1,24,8,2,39,11,26,8,10,7,5,31,10,8,5,3,6,4,9,10,9,2,5,15,13,4,6,24,6,8,2,2,2,2,11,11,2,34,6,29,8,1,7,1,12,8,8
4,10,4,2,18,4,4,4,13,4,2,11,4,4,4,5,14,3,2,4,4,4,4,34,4,1,4,4,3,4,4,4,1,4,4,12,4,4,4,4,4,4,37,22,17,5,6,5,4,7
3,3,11,1,10,4,3,2,4,24,1,1,7,12,27,1,8,8,1,3,7,1,3,18,16,8,16,11,1,3,26,9,3,31,1,1,3,3,3,1,3,15,7,34,9,3,1,7,3,1
3,2,4,1,8,4,8,12,4,26,6,11,6,8,10,9,13,8,7,7,6,6,10,39,38,1,2,7,2,3,11,8,6,10,8,9,2,4,12,4,11,8,38,2,14,2,8,2,9,17
1,1,1,3,33,13,10,15,9,27,5,12,9,3,9,3,10,4,2,1,6,4,1,7,20,5,11,2,4,6,17,4,3,15,4,4,1,5,6,5,8,13,14,17,17,5,4,1,11,27
3,3,3,4,16,4,8,2,11,24,1,3,7,3,10,1,3,8,9,3,1,12,36,36,36,2,3,11,1,3,11,12,3,10,12,8,11,7,7,4,11,9,36,11,16,9,8,7,9,19
10,15,1,4,23,9,3,35,2,26,7,11,6,12,19,3,15,1,14,6,6,14,22,35,14,8,10,10,7,9,22,15,5,18,5,15,7,3,8,8,19,5,14,32,16,12,8,10,7,13
13,12,14,4,34,2,1,35,6,34,9,12,11,6,23,8,14,9,10,9,5,8,27,36,13,5,5,1,1,7,36,12,11,36,3,12,5,6,5,10,23,9,34,14,4,10,5,7,10,35
6,5,7,7,17,12,6,32,11,18,3,3,2,6,17,13,12,3,11,11,4,7,21,24,35,11,13,2,7,8,6,10,14,19,4,5,11,14,3,6,7,11,19,3,10,7,1,12,4,15
4,11,6,3,20,6,2,21,11,23,4,3,7,5,31,10,8,5,13,6,3,4,13,9,20,2,15,2,4,7,6,5,8,2,2,13,12,8,6,11,30,5,14,12,9,7,3,12,7,8
13,14,2,4,17,9,3,7,5,5,6,6,3,2,31,12,11,12,7,13,2,7,33,20,12,10,7,9,4,6,9,3,10,8,13,1,8,3,3,1,35,12,3,28,12,14,3,14,10,31
7,14,11,4,1,9,6,32,4,32,2,7,3,9,33,12,11,8,13,13,5,2,34,23,16,1,2,9,2,2,10,9,10,26,5,13,4,7,3,12,29,15,7,16,9,11,6,7,3,27
8,8,4,7,8,7,7,9,11,9,3,1,6,8,31,8,7,3,7,7,6,7,9,16,21,1,2,8,2,3,9,8,6,8,8,1,7,4,1,1,9,8,8,28,3,8,1,2,8,4
2,8,9,1,24,8,4,14,1,25,5,10,8,2,19,4,13,9,2,3,6,12,30,35,28,1,10,10,3,8,4,6,9,23,7,2,10,10,8,6,20,6,15,34,15,13,3,11,9,3
17,4,9,7,5,12,9,20,10,17,8,4,6,12,14,11,1,1,1,1,8,5,20,14,19,1,12,5,4,10,22,1,16,8,1,15,13,1,9,14,33,13,27,38,5,6,8,4,8,26
5,10,14,1,10,4,1,22,8,33,2,11,11,10,14,10,4,8,3,8,6,14,20,3,24,10,12,7,8,9,36,4,14,21,14,14,7,2,11,8,28,10,23,4,11,6,6,2,4,28
10,16,9,6,9,8,12,17,10,17,7,12,3,1,11,9,4,13,10,4,1,3,28,8,24,4,11,8,6,6,7,14,4,33,7,12,9,1,5,14,34,6,37,19,5,12,2,3,5,10
11,5,4,7,5,5,6,32,14,11,3,4,5,4,4,9,10,3,4,4,1,5,11,24,33,1,13,7,7,12,13,10,9,8,4,9,6,3,4,3,4,2,23,3,10,3,7,6,4,18
5,9,9,7,17,10,3,29,12,1,8,8,5,2,34,3,9,13,11,10,3,3,31,10,22,3,8,7,1,10,14,9,11,33,9,6,4,4,2,6,15,3,39,34,6,4,3,5,4,17
17,1,1,4,31,6,7,35,8,36,8,7,3,13,33,4,14,5,10,2,6,14,37,30,33,8,9,7,6,10,21,4,14,31,14,3,7,2,13,12,22,15,7,31,7,4,8,7,12,17
7,5,16,8,19,15,11,38,13,17,3,13,4,11,13,11,6,10,8,6,7,8,30,22,27,1,13,5,8,14,8,7,1,24,3,11,5,12,10,7,32,2,34,19,4,13,2,9,6,20
12,11,11,1,16,5,13,11,9,24,1,1,7,13,12,7,8,13,6,9,2,5,19,18,16,6,16,6,1,13,10,5,13,18,1,12,11,3,11,3,3,12,17,14,12,11,1,7,11,24
10,7,6,4,11,13,2,28,11,23,8,6,6,6,2,8,8,3,2,6,3,2,20,11,7,2,3,2,4,7,12,9,8,36,9,6,8,8,5,4,2,7,7,12,6,7,3,5,7,8
4,5,2,3,31,3,11,5,13,5,3,6,5,5,4,4,5,3,4,4,5,4,5,4,5,4,2,5,4,5,12,2,4,5,5,4,4,5,8,4,4,5,5,25,6,4,5,3,4,22
3,2,3,4,14,4,8,14,7,8,1,3,6,6,10,12,2,8,15,9,4,6,36,2,17,2,9,11,7,3,11,8,4,10,12,13,11,7,10,4,11,1,36,11,16,7,8,12,9,3
3,2,4,3,8,4,8,14,4,26,6,11,6,8,10,9,13,8,5,7,6,6,36,39,4,1,2,7,3,3,11,8,4,10,12,8,13,5,8,4,11,2,38,2,16,2,8,2,9,17
4,4,9,5,39,2,12,32,4,11,3,4,5,12,4,9,5,3,4,4,5,8,34,23,23,4,14,7,7,5,8,7,2,30,4,4,10,5,8,3,33,2,23,17,10,8,5,6,4,19
16,8,10,5,26,11,13,23,1,19,3,7,4,9,28,11,7,12,11,2,7,6,7,22,4,8,13,2,6,14,25,14,15,16,3,8,13,10,4,2,16,7,34,13,9,13,2,2,10,6
7,15,3,2,6,2,10,37,11,24,4,6,3,3,27,4,12,6,7,3,3,11,37,11,32,2,16,7,2,3,19,7,3,4,2,2,12,11,11,1,7,6,31,33,1,2,2,3,5,1
1,1,14,1,22,4,10,26,1,15,9,2,9,1,24,7,2,13,6,1,6,9,7,29,24,9,16,6,7,12,17,13,9,15,11,4,1,5,11,10,28,13,1,13,11,9,1,1,4,24
16,8,10,4,26,11,13,23,1,19,3,7,4,9,28,11,17,12,15,2,7,6,7,22,4,8,13,2,6,14,25,14,15,16,3,8,13,10,4,8,16,7,34,13,9,13,2,2,10,6
10,4,9,6,20,5,5,34,6,26,8,2,6,12,16,7,5,5,10,5,1,3,23,16,23,4,14,13,7,5,33,5,8,30,3,2,13,13,2,3,33,2,33,34,2,2,9,11,11,38
11,1,10,1,22,13,10,31,13,27,9,12,9,11,9,2,10,13,9,10,6,5,15,32,1,12,2,1,2,1,26,13,9,31,14,4,1,4,1,5,24,13,1,24,13,9,8,2,6,24
10,13,9,7,30,8,5,22,12,30,3,2,6,6,2,4,7,1,5,3,9,13,21,16,25,12,10,12,7,9,30,6,5,30,14,6,11,5,8,8,16,8,15,20,15,8,1,8,5,16
14,11,7,7,15,2,1,33,14,10,9,12,6,6,21,10,16,9,9,12,5,2,19,21,13,7,10,6,1,7,36,11,11,31,7,12,6,10,5,10,13,9,1,36,6,6,5,12,9,35
14,5,9,4,29,15,12,28,2,28,8,4,2,9,16,3,3,11,4,4,5,3,15,24,7,8,14,11,7,9,13,1,16,16,15,6,6,5,8,14,15,2,27,26,11,4,5,5,4,17
3,3,14,1,31,3,3,13,8,3,1,3,3,9,3,4,3,3,3,5,3,1,3,3,3,3,3,3,1,3,3,3,7,3,3,1,5,3,3,1,3,3,3,28,1,3,7,3,3,3
14,5,13,2,4,6,4,30,13,33,8,1,8,2,34,3,1,5,3,11,2,6,25,27,28,10,4,16,8,10,31,6,16,32,16,9,4,4,1,9,15,8,27,37,14,11,5,13,11,28
5,5,16,8,19,14,12,18,13,19,8,7,3,12,34,12,9,10,8,5,9,12,30,22,4,6,4,6,8,5,23,11,11,6,5,8,13,7,10,10,14,3,18,25,6,13,5,6,8,20
10,11,2,2,15,6,2,13,8,20,7,8,8,6,2,12,7,5,6,10,7,4,20,39,9,7,7,2,8,11,20,4,4,9,12,11,7,7,12,1,16,10,28,20,1,1,5,7,12,9
12,16,2,4,10,9,3,6,5,18,6,6,3,12,37,3,11,3,11,13,6,7,29,20,11,6,17,10,3,8,5,9,1,19,5,1,8,14,10,1,35,10,32,10,3,14,8,6,6,25
5,12,10,6,30,14,11,29,5,12,5,3,4,2,24,4,16,13,5,14,5,2,14,10,35,8,14,8,6,9,29,11,14,19,14,6,10,2,2,8,16,5,31,21,6,13,3,1,6,16
6,8,13,2,22,12,10,31,6,9,1,5,6,3,9,13,10,13,9,7,6,6,10,7,2,3,16,2,7,2,2,8,11,36,3,2,13,2,1,9,19,2,1,34,2,2,5,3,11,20
12,16,2,4,10,9,3,6,5,18,6,6,3,12,37,3,11,3,11,13,6,7,29,20,11,6,17,10,3,6,34,9,1,19,5,1,8,14,6,1,35,10,32,10,5,14,8,6,6,3
18,14,1,3,30,13,4,21,7,38,8,3,8,11,3,7,10,6,11,10,3,9,16,34,7,5,15,3,3,6,4,12,6,12,2,13,9,14,9,13,23,3,37,17,15,9,3,11,3,3
5,16,4,5,35,9,9,20,4,22,6,10,1,5,12,3,1,2,13,12,5,3,34,14,11,5,8,16,5,5,34,3,14,8,4,1,6,11,6,11,10,9,4,7,10,5,4,6,6,4
5,2,4,5,8,13,9,12,4,25,5,10,1,8,21,3,16,7,9,12,5,8,34,26,38,1,2,7,2,2,7,9,10,25,2,9,2,7,12,2,14,3,4,2,14,5,5,6,12,29
11,12,14,4,23,2,1,35,6,34,9,12,11,6,23,5,14,9,10,3,6,14,6,36,13,5,5,1,1,3,36,12,14,4,11,14,7,15,7,10,23,4,23,14,12,10,9,12,9,24
6,5,10,4,16,5,5,37,6,24,1,6,1,6,38,6,15,8,10,8,2,5,23,11,35,12,4,2,3,9,27,8,10,26,9,7,10,11,8,1,22,2,25,31,1,14,4,2,11,33
7,11,7,6,31,3,2,39,8,20,5,5,3,9,21,4,16,7,10,14,8,10,37,19,5,12,16,7,6,2,20,13,14,9,2,13,7,2,12,12,22,10,9,28,14,3,5,1,12,33
15,9,2,6,9,15,13,27,1,26,8,2,10,3,36,1,17,2,9,3,1,8,23,1,15,12,3,15,5,7,33,12,3,22,3,2,9,13,6,1,24,16,33,27,13,2,9,5,5,6
10,8,9,4,30,4,13,14,1,30,8,2,6,6,2,11,17,1,15,3,9,6,21,16,17,8,10,11,7,9,22,13,4,30,12,8,13,5,8,8,16,2,36,32,11,14,8,12,5,6
6,10,14,6,32,3,7,39,8,28,2,5,1,10,35,4,17,2,4,4,9,10,14,38,5,12,16,11,6,4,33,13,14,12,10,2,7,3,4,8,27,10,11,19,12,8,5,6,5,33
2,7,7,7,2,6,11,2,6,2,3,3,4,15,9,10,12,8,2,2,1,2,21,8,25,2,2,2,6,9,6,9,5,34,14,5,1,2,2,11,2,2,30,18,9,9,2,2,2,2
5,4,15,6,16,9,9,27,4,32,7,10,1,5,36,12,10,6,8,12,5,12,17,23,16,1,15,16,5,5,19,3,6,26,4,1,6,7,3,6,14,16,4,27,10,1,6,6,10,19
11,1,1,6,32,11,7,12,4,27,3,7,11,1,29,9,10,4,7,13,9,5,9,30,16,8,2,10,7,9,26,6,9,20,16,2,3,4,2,8,4,2,31,16,4,2,7,6,3,27
10,10,16,4,40,11,9,17,2,8,2,7,2,7,30,9,15,11,10,7,1,14,30,31,7,8,13,8,6,9,2,13,2,23,3,15,9,8,4,4,28,2,16,19,9,12,2,12,11,7
16,3,12,4,30,6,2,23,2,2,1,2,6,6,2,4,2,2,15,2,2,6,38,6,7,8,3,2,2,9,25,2,10,16,3,8,2,2,8,2,2,2,2,27,11,2,2,2,4,21
9,12,1,5,39,6,9,16,6,35,7,10,9,15,5,10,9,5,2,7,8,9,23,16,13,9,15,2,3,11,17,5,8,34,13,4,13,13,2,5,33,13,2,18,5,9,9,11,13,38
2,3,14,4,6,2,3,16,8,34,1,6,4,13,12,8,11,7,7,5,8,8,39,1,22,2,17,9,6,4,1,9,7,1,12,5,12,1,3,1,10,9,28,26,9,7,7,3,10,19
10,13,9,1,28,4,12,38,1,24,3,2,6,15,16,5,17,1,15,3,9,13,40,16,8,12,17,13,7,13,30,6,13,11,8,6,5,6,8,8,16,8,15,32,11,12,1,8,5,1
17,6,3,3,17,3,8,11,8,24,3,2,7,10,31,3,15,3,6,3,1,14,26,40,9,3,13,3,4,4,14,3,3,25,15,5,4,11,3,1,3,5,3,30,9,9,1,2,4,22
4,1,1,2,22,6,7,7,5,27,7,11,6,1,29,4,10,12,15,1,3,12,33,20,5,12,11,1,3,15,26,3,7,31,14,7,13,8,3,5,19,15,32,27,13,2,3,8,12,17
10,11,9,4,30,8,2,28,2,2,8,2,6,6,2,4,8,11,15,4,5,6,20,6,7,8,3,11,8,9,22,2,4,16,9,8,13,5,8,8,2,2,36,8,11,9,8,5,4,8
10,10,16,8,16,11,9,17,13,8,6,7,4,7,30,9,8,11,10,6,7,5,30,22,4,8,13,3,6,9,22,11,2,23,3,15,9,7,10,4,6,2,9,12,16,12,2,6,10,7
13,8,7,4,15,5,3,5,3,22,9,3,3,5,13,11,3,4,2,12,5,13,41,7,14,5,11,2,1,3,17,16,4,4,16,13,12,5,4,13,11,6,4,15,17,13,4,10,9,40
3,8,12,1,26,5,13,25,14,7,8,7,4,9,29,11,15,10,3,2,1,15,7,28,30,12,13,15,7,13,27,14,15,16,7,8,13,10,4,4,16,6,4,13,2,13,4,11,11,7
7,15,3,5,6,14,6,8,7,25,4,2,8,3,39,4,3,6,4,13,3,12,37,40,26,5,5,7,2,7,25,7,14,4,2,13,12,15,11,9,25,14,10,33,8,2,1,3,5,16
7,5,6,6,7,6,2,8,7,8,4,1,7,11,7,6,6,5,8,10,1,6,8,2,8,6,6,8,1,7,8,7,2,2,2,7,2,8,6,11,8,2,2,26,1,7,3,1,5,1
